#timeslot	 max ID in flow 1-max ID ACKed in flow 1	 max ID in flow 2-max ID ACKed in flow 2
32046	206	26
32047	208	14
32048	209	16
32049	213	18
32050	213	16
32051	216	16
32052	218	16
32053	218	17
32054	198	18
32055	200	19
32056	203	19
32057	205	20
32058	208	22
32059	209	23
32060	211	25
32061	213	27
32062	216	29
32063	216	32
32064	217	34
32065	186	15
32066	188	16
32067	187	16
32068	185	17
32069	184	23
32070	182	23
32071	180	18
32072	184	17
32073	186	15
32074	186	13
32075	180	15
32076	181	14
32077	183	13
32078	186	13
32079	185	12
32080	185	13
32081	181	13
32082	182	13
32083	182	13
32084	184	14
32085	184	14
32086	185	16
32087	186	15
32088	188	17
32089	186	10
32090	186	12
32091	178	11
32092	178	12
32093	178	15
32094	182	12
32095	183	13
32096	185	14
32097	188	14
32098	181	18
32099	181	20
32100	183	21
32101	184	15
32102	185	15
32103	175	18
32104	174	21
32105	175	22
32106	176	22
32107	179	18
32108	179	18
32109	180	16
32110	183	17
32111	184	18
32112	185	18
32113	185	21
32114	186	16
32115	188	16
32116	188	17
32117	191	17
32118	177	17
32119	178	17
32120	178	17
32121	182	20
32122	182	21
32123	187	21
32124	188	24
32125	189	26
32126	170	19
32127	173	19
32128	171	19
32129	171	21
32130	174	22
32131	175	22
32132	175	26
32133	171	4
32134	174	5
32135	177	7
32136	178	6
32137	181	7
32138	183	7
32139	185	10
32140	187	9
32141	189	11
32142	194	13
32143	198	13
32144	201	15
32145	205	16
32146	206	17
32147	208	19
32148	210	19
32149	206	19
32150	209	23
32151	215	25
32152	216	26
32153	218	27
32154	220	29
32155	221	31
32156	225	32
32157	228	32
32158	231	32
32159	232	33
32160	233	36
32161	236	37
32162	237	38
32163	191	6
32164	192	7
32165	195	7
32166	195	8
32167	196	11
32168	193	13
32169	194	15
32170	195	17
32171	193	7
32172	193	6
32173	192	8
32174	191	7
32175	190	12
32176	190	14
32177	189	21
32178	190	21
32179	190	21
32180	189	14
32181	187	15
32182	186	17
32183	186	17
32184	186	18
32185	184	14
32186	183	15
32187	185	16
32188	186	17
32189	187	19
32190	190	20
32191	192	20
32192	186	24
32193	186	26
32194	184	27
32195	184	9
32196	188	11
32197	190	11
32198	189	12
32199	190	12
32200	192	12
32201	193	13
32202	195	6
32203	198	8
32204	203	9
32205	205	10
32206	206	11
32207	207	11
32208	211	13
32209	211	13
32210	208	15
32211	208	18
32212	210	19
32213	212	20
32214	213	22
32215	215	23
32216	217	24
32217	219	29
32218	221	30
32219	221	31
32220	222	33
32221	223	36
32222	224	38
32223	224	38
32224	226	38
32225	227	39
32226	227	39
32227	231	42
32228	231	42
32229	232	42
32230	233	43
32231	233	44
32232	234	44
32233	235	47
32234	237	48
32235	238	49
32236	239	49
32237	240	50
32238	178	7
32239	178	8
32240	178	10
32241	177	4
32242	177	4
32243	177	5
32244	179	6
32245	180	6
32246	179	6
32247	179	5
32248	182	5
32249	184	6
32250	187	8
32251	189	11
32252	191	12
32253	191	15
32254	192	18
32255	182	13
32256	188	14
32257	188	9
32258	191	9
32259	180	7
32260	181	8
32261	181	8
32262	183	8
32263	186	10
32264	187	15
32265	188	16
32266	189	18
32267	192	18
32268	194	22
32269	195	22
32270	195	22
32271	199	22
32272	199	24
32273	200	26
32274	201	28
32275	202	31
32276	205	32
32277	206	34
32278	206	36
32279	208	38
32280	210	40
32281	211	41
32282	213	42
32283	214	42
32284	216	45
32285	218	48
32286	220	50
32287	221	51
32288	222	53
32289	224	55
32290	227	56
32291	229	57
32292	231	59
32293	232	62
32294	234	65
32295	237	66
32296	240	67
32297	243	69
32298	244	70
32299	246	71
32300	247	73
32301	249	75
32302	252	77
32303	252	78
32304	256	79
32305	257	80
32306	258	80
32307	259	83
32308	176	23
32309	177	13
32310	179	14
32311	182	17
32312	183	20
32313	187	21
32314	189	25
32315	192	26
32316	184	21
32317	186	21
32318	187	19
32319	190	21
32320	186	20
32321	187	19
32322	188	20
32323	191	22
32324	188	23
32325	187	26
32326	187	28
32327	191	31
32328	192	33
32329	193	33
32330	195	35
32331	198	35
32332	199	35
32333	200	35
32334	193	37
32335	195	37
32336	191	38
32337	191	39
32338	190	8
32339	190	11
32340	190	10
32341	190	10
32342	190	13
32343	189	11
32344	189	9
32345	187	8
32346	186	8
32347	186	8
32348	187	10
32349	189	10
32350	191	10
32351	193	10
32352	195	11
32353	195	14
32354	195	14
32355	195	16
32356	196	16
32357	198	19
32358	181	15
32359	182	17
32360	184	9
32361	187	11
32362	188	9
32363	188	9
32364	191	7
32365	193	9
32366	181	11
32367	184	11
32368	188	11
32369	192	5
32370	195	7
32371	197	8
32372	199	12
32373	205	13
32374	207	15
32375	203	17
32376	203	19
32377	205	19
32378	205	22
32379	205	23
32380	209	24
32381	211	25
32382	212	27
32383	212	28
32384	213	29
32385	214	30
32386	219	31
32387	220	33
32388	222	34
32389	226	35
32390	228	37
32391	229	38
32392	229	42
32393	230	45
32394	231	45
32395	233	45
32396	235	47
32397	239	48
32398	239	50
32399	241	50
32400	243	51
32401	194	4
32402	196	2
32403	196	2
32404	197	3
32405	198	3
32406	199	4
32407	200	5
32408	200	8
32409	201	10
32410	201	3
32411	201	2
32412	180	1
32413	183	2
32414	184	4
32415	186	3
32416	187	4
32417	179	2
32418	179	2
32419	179	4
32420	179	4
32421	177	4
32422	176	5
32423	176	9
32424	178	11
32425	177	11
32426	180	13
32427	181	13
32428	184	16
32429	184	10
32430	186	11
32431	189	11
32432	192	11
32433	194	11
32434	195	12
32435	196	15
32436	198	18
32437	198	18
32438	200	20
32439	200	21
32440	201	22
32441	203	23
32442	206	25
32443	207	26
32444	208	30
32445	208	30
32446	211	32
32447	211	34
32448	215	37
32449	217	38
32450	221	39
32451	186	11
32452	187	14
32453	188	5
32454	189	7
32455	191	8
32456	191	10
32457	194	13
32458	195	15
32459	197	13
32460	200	12
32461	182	13
32462	183	17
32463	183	20
32464	183	20
32465	184	21
32466	185	22
32467	185	24
32468	188	24
32469	188	25
32470	191	25
32471	176	15
32472	179	18
32473	183	21
32474	184	14
32475	187	16
32476	189	18
32477	192	15
32478	195	15
32479	182	14
32480	184	14
32481	186	14
32482	190	17
32483	191	17
32484	194	17
32485	196	19
32486	198	20
32487	202	20
32488	204	18
32489	205	21
32490	190	21
32491	191	21
32492	190	22
32493	192	23
32494	192	25
32495	194	27
32496	196	16
32497	199	19
32498	202	15
32499	195	16
32500	196	16
32501	201	19
32502	202	22
32503	203	10
32504	203	11
32505	192	15
32506	192	16
32507	194	11
32508	195	11
32509	196	13
32510	198	13
32511	201	15
32512	202	16
32513	203	16
32514	203	15
32515	203	16
32516	206	17
32517	207	18
32518	209	21
32519	209	25
32520	199	27
32521	203	28
32522	205	30
32523	206	33
32524	207	34
32525	209	38
32526	211	38
32527	214	38
32528	215	42
32529	221	45
32530	222	46
32531	226	46
32532	227	47
32533	229	48
32534	232	49
32535	193	27
32536	195	25
32537	196	24
32538	189	24
32539	191	24
32540	191	22
32541	191	21
32542	193	21
32543	193	24
32544	194	23
32545	195	24
32546	198	24
32547	202	27
32548	205	28
32549	207	31
32550	209	25
32551	210	24
32552	214	24
32553	189	24
32554	189	25
32555	189	25
32556	190	26
32557	190	28
32558	191	29
32559	194	31
32560	196	33
32561	199	36
32562	199	36
32563	199	37
32564	201	38
32565	201	40
32566	202	45
32567	206	47
32568	208	48
32569	210	49
32570	212	50
32571	213	51
32572	213	52
32573	180	35
32574	181	37
32575	183	38
32576	188	29
32577	189	30
32578	192	31
32579	193	31
32580	194	31
32581	195	32
32582	196	30
32583	199	31
32584	202	32
32585	203	35
32586	204	29
32587	205	30
32588	206	30
32589	207	32
32590	180	33
32591	183	36
32592	184	39
32593	187	39
32594	189	40
32595	195	40
32596	198	40
32597	185	31
32598	186	33
32599	186	27
32600	187	31
32601	185	31
32602	184	31
32603	189	31
32604	191	24
32605	193	25
32606	195	27
32607	189	28
32608	195	28
32609	197	20
32610	197	21
32611	198	23
32612	194	24
32613	197	26
32614	197	26
32615	200	27
32616	200	28
32617	204	28
32618	206	29
32619	206	32
32620	206	33
32621	190	20
32622	192	23
32623	194	26
32624	196	25
32625	196	28
32626	198	30
32627	199	33
32628	201	33
32629	202	34
32630	204	37
32631	207	39
32632	208	39
32633	194	25
32634	196	28
32635	198	26
32636	200	27
32637	189	28
32638	192	28
32639	190	28
32640	188	21
32641	190	23
32642	192	23
32643	194	26
32644	194	27
32645	195	27
32646	199	28
32647	202	25
32648	203	28
32649	204	31
32650	207	31
32651	209	35
32652	211	37
32653	215	37
32654	217	37
32655	220	37
32656	224	37
32657	228	38
32658	230	40
32659	206	15
32660	204	16
32661	206	17
32662	208	17
32663	209	17
32664	210	19
32665	210	18
32666	212	18
32667	215	19
32668	216	13
32669	217	17
32670	217	18
32671	218	11
32672	219	15
32673	200	16
32674	203	16
32675	203	10
32676	203	12
32677	205	13
32678	204	14
32679	205	16
32680	205	13
32681	205	13
32682	207	15
32683	208	17
32684	210	19
32685	212	19
32686	212	19
32687	214	20
32688	215	22
32689	215	24
32690	216	26
32691	216	28
32692	216	29
32693	204	16
32694	204	17
32695	190	18
32696	193	20
32697	191	14
32698	190	16
32699	189	13
32700	188	13
32701	187	15
32702	188	18
32703	190	19
32704	193	20
32705	194	16
32706	195	19
32707	196	19
32708	195	20
32709	195	20
32710	198	21
32711	200	22
32712	203	22
32713	204	23
32714	204	24
32715	205	24
32716	207	26
32717	210	27
32718	188	2
32719	190	2
32720	190	0
32721	191	0
32722	187	0
32723	186	2
32724	186	3
32725	187	5
32726	190	5
32727	188	7
32728	189	10
32729	187	12
32730	187	14
32731	188	4
32732	191	4
32733	192	5
32734	193	6
32735	194	6
32736	195	8
32737	198	3
32738	199	5
32739	183	8
32740	183	10
32741	184	11
32742	184	12
32743	188	14
32744	189	9
32745	190	11
32746	191	12
32747	193	14
32748	196	14
32749	199	15
32750	199	17
32751	201	18
32752	204	19
32753	204	19
32754	204	19
32755	205	19
32756	206	19
32757	209	21
32758	212	24
32759	212	27
32760	214	30
32761	217	30
32762	217	32
32763	218	34
32764	221	39
32765	224	40
32766	225	41
32767	227	43
32768	230	44
32769	183	12
32770	184	13
32771	185	15
32772	187	17
32773	188	19
32774	189	9
32775	189	12
32776	190	13
32777	185	16
32778	185	18
32779	186	18
32780	188	20
32781	189	21
32782	191	22
32783	191	27
32784	192	27
32785	193	30
32786	195	31
32787	199	35
32788	202	37
32789	204	39
32790	189	17
32791	189	17
32792	190	17
32793	191	17
32794	193	19
32795	182	20
32796	182	21
32797	184	19
32798	185	20
32799	186	21
32800	188	23
32801	189	25
32802	193	26
32803	193	27
32804	195	31
32805	196	34
32806	197	34
32807	200	39
32808	201	39
32809	203	41
32810	173	16
32811	174	19
32812	174	17
32813	177	18
32814	176	19
32815	176	19
32816	175	18
32817	176	19
32818	178	19
32819	180	21
32820	182	21
32821	185	22
32822	185	23
32823	187	26
32824	189	28
32825	193	30
32826	196	30
32827	198	31
32828	179	15
32829	178	17
32830	176	17
32831	177	17
32832	179	14
32833	179	16
32834	179	14
32835	179	18
32836	180	18
32837	181	19
32838	184	20
32839	188	22
32840	189	26
32841	192	23
32842	195	25
32843	197	22
32844	199	23
32845	200	26
32846	201	28
32847	204	31
32848	176	27
32849	175	29
32850	176	33
32851	178	35
32852	178	36
32853	178	37
32854	178	35
32855	178	36
32856	181	38
32857	183	40
32858	185	42
32859	185	35
32860	189	35
32861	191	34
32862	193	34
32863	193	36
32864	193	36
32865	196	36
32866	198	38
32867	199	38
32868	202	39
32869	205	39
32870	206	41
32871	190	43
32872	191	44
32873	192	46
32874	193	47
32875	195	50
32876	196	51
32877	167	32
32878	168	32
32879	166	28
32880	165	30
32881	163	33
32882	162	28
32883	162	29
32884	162	28
32885	161	30
32886	161	28
32887	160	31
32888	163	31
32889	165	32
32890	165	35
32891	167	33
32892	171	33
32893	171	27
32894	166	25
32895	165	25
32896	166	26
32897	165	25
32898	165	25
32899	166	25
32900	167	21
32901	171	22
32902	167	24
32903	167	25
32904	168	25
32905	168	25
32906	170	25
32907	160	19
32908	158	21
32909	156	17
32910	155	19
32911	154	19
32912	158	19
32913	158	20
32914	159	21
32915	159	22
32916	164	25
32917	165	26
32918	168	26
32919	171	30
32920	173	32
32921	175	33
32922	178	34
32923	162	18
32924	165	18
32925	167	20
32926	160	17
32927	160	20
32928	159	21
32929	158	22
32930	161	24
32931	164	24
32932	167	28
32933	171	23
32934	171	24
32935	173	29
32936	175	31
32937	175	33
32938	176	33
32939	178	34
32940	181	36
32941	182	37
32942	182	37
32943	183	37
32944	185	40
32945	186	42
32946	159	19
32947	159	21
32948	160	21
32949	161	20
32950	164	21
32951	164	25
32952	166	25
32953	159	26
32954	161	28
32955	162	28
32956	162	28
32957	162	30
32958	163	32
32959	163	33
32960	167	35
32961	170	36
32962	174	39
32963	177	39
32964	180	41
32965	184	44
32966	186	45
32967	170	21
32968	171	23
32969	172	23
32970	175	19
32971	177	19
32972	182	20
32973	189	20
32974	191	23
32975	192	23
32976	192	17
32977	193	18
32978	195	13
32979	196	13
32980	197	14
32981	199	13
32982	202	14
32983	204	14
32984	204	15
32985	171	17
32986	173	22
32987	175	24
32988	176	25
32989	177	27
32990	177	29
32991	181	29
32992	181	33
32993	183	33
32994	185	36
32995	185	38
32996	186	38
32997	187	38
32998	188	40
32999	190	40
33000	191	41
33001	195	43
33002	196	44
33003	199	44
33004	200	44
33005	201	44
33006	202	45
33007	204	45
33008	206	46
33009	207	48
33010	208	49
33011	210	50
33012	210	52
33013	211	54
33014	212	58
33015	213	58
33016	216	60
33017	217	62
33018	218	64
33019	219	68
33020	222	72
33021	223	74
33022	227	76
33023	228	77
33024	233	77
33025	237	78
33026	239	81
33027	180	18
33028	182	17
33029	184	16
33030	164	16
33031	163	15
33032	165	13
33033	164	12
33034	165	11
33035	164	11
33036	165	12
33037	165	14
33038	168	14
33039	168	10
33040	166	11
33041	167	13
33042	167	11
33043	167	12
33044	168	15
33045	168	13
33046	168	12
33047	169	12
33048	170	12
33049	173	13
33050	175	14
33051	161	16
33052	161	17
33053	155	18
33054	156	19
33055	157	7
33056	158	9
33057	159	8
33058	159	9
33059	152	7
33060	155	7
33061	156	7
33062	158	6
33063	160	6
33064	161	7
33065	156	7
33066	157	9
33067	162	10
33068	163	10
33069	164	10
33070	166	12
33071	167	12
33072	168	13
33073	168	15
33074	170	17
33075	171	15
33076	174	17
33077	174	18
33078	178	20
33079	180	20
33080	181	21
33081	183	22
33082	184	23
33083	184	25
33084	186	25
33085	188	25
33086	188	26
33087	189	27
33088	194	28
33089	159	5
33090	158	6
33091	157	4
33092	158	4
33093	161	5
33094	162	9
33095	164	12
33096	166	13
33097	168	13
33098	165	15
33099	165	17
33100	166	21
33101	166	21
33102	168	21
33103	168	23
33104	169	24
33105	172	28
33106	173	30
33107	178	33
33108	181	34
33109	185	35
33110	185	38
33111	164	13
33112	166	11
33113	168	10
33114	169	9
33115	172	10
33116	172	10
33117	173	13
33118	175	9
33119	177	9
33120	179	10
33121	182	7
33122	184	7
33123	186	8
33124	156	6
33125	155	5
33126	155	3
33127	156	3
33128	157	2
33129	159	0
33130	159	1
33131	160	5
33132	160	6
33133	148	6
33134	148	7
33135	149	9
33136	152	10
33137	152	5
33138	153	7
33139	154	8
33140	157	12
33141	159	12
33142	160	14
33143	162	18
33144	162	18
33145	162	21
33146	166	24
33147	168	29
33148	171	17
33149	149	16
33150	152	15
33151	154	16
33152	155	17
33153	156	18
33154	159	19
33155	166	21
33156	167	21
33157	168	26
33158	168	25
33159	170	26
33160	172	28
33161	173	28
33162	175	30
33163	176	31
33164	176	34
33165	172	12
33166	174	12
33167	157	11
33168	158	11
33169	158	12
33170	161	13
33171	163	15
33172	164	16
33173	166	16
33174	167	17
33175	168	18
33176	170	20
33177	172	20
33178	172	22
33179	172	23
33180	173	25
33181	174	27
33182	175	28
33183	178	30
33184	179	32
33185	180	33
33186	182	37
33187	186	37
33188	188	39
33189	188	40
33190	188	40
33191	191	41
33192	193	45
33193	193	46
33194	196	48
33195	198	50
33196	200	50
33197	170	21
33198	174	23
33199	175	22
33200	178	25
33201	178	25
33202	151	26
33203	155	26
33204	156	21
33205	157	25
33206	152	23
33207	155	24
33208	155	24
33209	158	25
33210	159	27
33211	159	28
33212	162	29
33213	163	30
33214	164	31
33215	164	31
33216	165	31
33217	170	32
33218	173	33
33219	173	36
33220	174	36
33221	176	37
33222	159	22
33223	155	24
33224	155	26
33225	156	28
33226	156	29
33227	156	31
33228	158	33
33229	162	35
33230	163	41
33231	168	41
33232	168	42
33233	154	44
33234	153	45
33235	152	49
33236	153	52
33237	152	55
33238	155	24
33239	155	25
33240	157	26
33241	160	29
33242	160	30
33243	161	29
33244	161	30
33245	164	31
33246	167	31
33247	170	31
33248	170	31
33249	172	31
33250	178	33
33251	178	34
33252	178	37
33253	180	37
33254	182	38
33255	184	39
33256	185	40
33257	185	40
33258	187	42
33259	187	44
33260	189	47
33261	191	47
33262	191	48
33263	194	51
33264	195	51
33265	196	54
33266	199	56
33267	201	57
33268	201	58
33269	154	21
33270	157	22
33271	159	20
33272	159	20
33273	161	22
33274	161	22
33275	163	17
33276	164	17
33277	165	17
33278	167	17
33279	168	17
33280	171	18
33281	171	18
33282	176	13
33283	176	13
33284	147	14
33285	147	17
33286	147	14
33287	145	14
33288	144	16
33289	144	18
33290	145	20
33291	146	16
33292	149	17
33293	149	21
33294	151	18
33295	151	20
33296	151	19
33297	151	18
33298	151	19
33299	137	20
33300	139	22
33301	140	22
33302	142	14
33303	146	14
33304	147	19
33305	149	19
33306	152	17
33307	153	15
33308	153	15
33309	153	15
33310	154	16
33311	155	17
33312	139	21
33313	139	22
33314	142	21
33315	143	22
33316	144	23
33317	144	24
33318	146	26
33319	148	27
33320	150	29
33321	153	31
33322	155	32
33323	155	33
33324	131	13
33325	132	14
33326	137	15
33327	139	17
33328	140	19
33329	142	19
33330	142	20
33331	146	21
33332	148	23
33333	149	24
33334	151	25
33335	153	26
33336	156	27
33337	156	29
33338	158	30
33339	159	31
33340	161	34
33341	165	36
33342	168	36
33343	170	40
33344	174	41
33345	175	42
33346	177	43
33347	177	43
33348	178	43
33349	179	44
33350	181	46
33351	181	48
33352	182	52
33353	186	53
33354	189	55
33355	191	55
33356	145	13
33357	147	14
33358	148	17
33359	137	23
33360	139	24
33361	141	27
33362	143	29
33363	145	23
33364	148	24
33365	150	23
33366	151	24
33367	152	23
33368	153	23
33369	154	25
33370	156	26
33371	159	26
33372	160	27
33373	136	27
33374	137	29
33375	141	30
33376	140	30
33377	139	32
33378	137	15
33379	136	15
33380	136	14
33381	136	16
33382	138	18
33383	139	18
33384	140	14
33385	140	16
33386	143	19
33387	148	21
33388	149	20
33389	150	20
33390	151	20
33391	151	22
33392	153	23
33393	154	24
33394	156	24
33395	158	26
33396	158	27
33397	160	22
33398	161	20
33399	162	21
33400	163	22
33401	164	22
33402	131	22
33403	133	23
33404	134	23
33405	127	26
33406	129	19
33407	128	25
33408	128	27
33409	132	29
33410	130	33
33411	129	35
33412	129	37
33413	131	37
33414	133	28
33415	133	27
33416	137	28
33417	145	29
33418	146	31
33419	133	27
33420	133	27
33421	133	27
33422	135	28
33423	138	25
33424	139	25
33425	140	28
33426	140	30
33427	141	33
33428	142	36
33429	143	38
33430	144	40
33431	145	40
33432	148	42
33433	148	44
33434	129	33
33435	131	35
33436	133	28
33437	135	31
33438	137	28
33439	137	32
33440	139	32
33441	142	35
33442	142	34
33443	144	34
33444	145	34
33445	149	36
33446	151	34
33447	153	37
33448	154	34
33449	154	35
33450	123	38
33451	124	39
33452	127	39
33453	128	41
33454	130	31
33455	131	32
33456	132	32
33457	133	31
33458	122	29
33459	122	27
33460	122	27
33461	121	28
33462	123	29
33463	122	30
33464	122	31
33465	121	33
33466	123	36
33467	124	36
33468	126	36
33469	127	28
33470	128	30
33471	119	28
33472	120	28
33473	118	30
33474	116	31
33475	118	33
33476	119	36
33477	120	34
33478	122	37
33479	125	38
33480	127	39
33481	128	43
33482	130	43
33483	133	43
33484	133	45
33485	133	48
33486	136	48
33487	141	49
33488	144	51
33489	148	55
33490	148	57
33491	148	60
33492	148	63
33493	151	63
33494	153	65
33495	153	67
33496	120	37
33497	120	37
33498	119	38
33499	118	39
33500	118	31
33501	118	32
33502	118	33
33503	118	33
33504	122	35
33505	124	35
33506	125	29
33507	125	29
33508	126	32
33509	126	35
33510	128	35
33511	129	35
33512	134	39
33513	136	42
33514	137	44
33515	139	45
33516	139	48
33517	142	50
33518	144	50
33519	146	51
33520	149	51
33521	151	52
33522	153	54
33523	135	32
33524	135	33
33525	137	26
33526	141	26
33527	120	26
33528	119	25
33529	118	25
33530	118	24
33531	119	23
33532	120	24
33533	120	25
33534	124	27
33535	127	28
33536	129	30
33537	128	33
33538	129	33
33539	132	33
33540	133	36
33541	134	39
33542	134	39
33543	119	33
33544	120	33
33545	120	34
33546	119	17
33547	119	17
33548	117	17
33549	118	18
33550	118	18
33551	118	17
33552	119	17
33553	119	15
33554	118	13
33555	119	13
33556	118	13
33557	118	14
33558	119	15
33559	118	12
33560	118	14
33561	116	11
33562	115	12
33563	115	12
33564	115	10
33565	114	13
33566	114	12
33567	113	13
33568	113	16
33569	113	18
33570	115	20
33571	116	22
33572	118	13
33573	118	15
33574	120	13
33575	121	15
33576	124	17
33577	128	17
33578	130	17
33579	117	19
33580	118	21
33581	117	22
33582	117	24
33583	116	12
33584	115	13
33585	117	13
33586	119	14
33587	120	16
33588	122	17
33589	125	19
33590	125	20
33591	128	22
33592	131	22
33593	132	23
33594	132	24
33595	136	26
